country,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023
GMB,51.278,51.857,52.477,53.15,53.768,54.292,54.849,55.225,56.007,56.466,56.899,57.283,57.736,58.223,58.749,59.11,59.667,60.001,60.473,60.735,61.167,61.561,61.9,62.252,62.576,62.971,63.386,63.708,64.034,64.427,64.418,63.847,64.859,65.86
GNB,46.89,47.201,47.518,47.84,47.775,48.531,48.772,48.033,48.123,48.492,50.565,51.054,51.608,52.186,52.8,52.949,54.089,54.87,55.3,56.297,56.999,57.663,58.27,58.879,59.476,60.071,60.619,61.148,61.652,62.161,61.343,61.653,63.605,64.085
GNQ,51.397,51.497,51.579,51.671,51.785,51.926,52.123,52.365,52.646,53.001,53.395,53.827,54.324,54.791,55.307,55.766,56.354,56.857,57.384,57.881,58.344,58.827,59.301,59.784,60.228,60.635,61.081,61.481,61.915,62.297,62.141,62.447,63.355,63.707
GRC,76.9390243902439,77.1365853658537,77.3829268292683,77.390243902439,77.6390243902439,77.5853658536585,77.6853658536585,78.1365853658537,77.8390243902439,77.9878048780488,77.8878048780488,78.3878048780488,78.6414634146341,78.8414634146341,79.0390243902439,79.2390243902439,79.4390243902439,79.4390243902439,79.9390243902439,80.1878048780488,80.3878048780488,80.7317073170732,80.6341463414634,81.2853658536585,81.3853658536585,81.0365853658537,81.3878048780488,81.2878048780488,81.7878048780488,81.6390243902439,81.2878048780488,80.0829268292683,80.7878048780488,81.5365853658537
GRD,70.546,70.823,71.125,71.45,71.78,72.094,72.373,72.6,72.762,72.873,72.955,73.034,73.142,73.291,72.447,73.7,73.93,74.159,74.374,74.567,74.731,74.861,74.961,75.022,75.045,75.037,75.01,74.977,74.957,74.971,75.019,74.522,75.151,75.205
GRL,65.0682926829268,65.0317073170732,65.1960975609756,65.5853658536585,65.9009756097561,65.6441463414634,65.7673170731707,65.7980487804878,66.1570731707317,66.4975609756098,66.0990243902439,66.1965853658537,66.6117073170732,67.1817073170732,67.7263414634146,68.2351219512195,68.6165853658537,69.0482926829268,69.37,69.779512195122,70.0807317073171,70.2648780487805,70.5463414634146,70.8385365853659,71.0609756097561,71.4790243902439,71.8385365853659,71.9321951219512,71.9675609756098,71.9443902439024,71.8507317073171,71.8139024390244,71.5404878048781,71.549756097561
GTM,61.767,61.926,61.992,62.442,63.026,63.662,64.54,65.249,65.969,66.634,67.102,67.436,67.835,68.204,68.245,68.167,68.79,69.299,69.493,69.676,69.885,70.321,70.722,70.878,70.942,70.915,71.215,71.583,71.496,71.639,69.971,67.858,71.206,72.602
GUM,73.455,73.518,73.632,74.004,74.344,74.511,74.638,74.7,74.753,74.789,74.894,75.195,75.506,75.885,76.114,76.427,76.477,76.397,76.233,76.141,76.095,76.153,76.237,76.361,76.423,76.444,76.449,76.463,76.561,76.645,75.529,75.434,77.102,77.209
GUY,62.254,62.463,62.816,63.016,63.007,62.668,62.691,62.879,63.429,63.772,64.075,64.38,64.183,64.117,64.214,64.392,64.848,65.462,65.721,66.03,66.204,66.469,66.443,66.71,67.334,67.719,68.069,68.543,68.829,69.067,67.751,64.323,69.888,70.18
HIC,74.4738730892472,74.5823871981745,74.6091936528642,74.4382429049613,74.6300261194128,74.7188270659372,75.1829573410614,75.5716823278236,75.7983567207896,75.8192276124423,76.0418137892099,76.3147664315926,76.4394570651819,76.5483637518276,76.9899666995342,77.1097253238474,77.5423234217224,77.8631478397578,78.0528745698148,78.405012546677,78.595698767804,78.9211536869619,79.0753647852261,79.312724764351,79.5654246205344,79.5243746239928,79.7243724353495,79.8538410660347,79.9668020572923,80.1994382042117,79.2043516940348,78.8000564470189,79.4313242226593,80.1500151183354
HKG,77.3707317073171,77.8729268292683,77.6734146341464,78.0160975609756,78.5436585365854,78.6787804878049,79.6275609756098,80.1121951219512,80.1068292682927,80.3726829268293,80.8731707317073,81.4192682926829,81.4521951219512,81.3434146341464,81.7992682926829,81.6090243902439,82.3848780487805,82.3668292682927,82.3404878048781,82.7751219512195,82.9575609756098,83.4119512195122,83.450243902439,83.8312195121951,83.9356097560976,84.2526829268293,84.2114634146342,84.6956097560976,84.869756097561,85.1558536585366,85.4963414634146,85.5326829268293,83.6609756097561,85.2473170731707
HND,65.183,65.584,65.908,66.074,66.523,66.919,67.263,67.542,62.432,68.005,68.302,68.491,68.714,68.874,69.05,69.198,69.364,69.539,69.657,69.823,69.77,70.116,70.46,70.765,71.032,71.323,71.615,71.805,72.001,72.124,70.864,69.492,72.715,72.884
HPC,49.6727678934363,49.6397721853597,49.8856671181609,50.533543862444,50.316230316138,51.1166085033239,51.2599923859207,51.5932353024418,51.6854817842437,52.1654269382352,53.0026707565576,53.5348860926679,54.0577678602154,54.6076004659831,55.1512913034256,55.7773809734173,56.5738226920515,57.2459304003012,57.8555615917543,58.2392037207183,58.7324571528893,59.230074734651,60.0854649142786,60.6282276656734,61.0402807980245,61.561793936137,62.0038083727554,62.3151956659401,62.798544258222,63.0898004183278,63.0726319690016,62.5313735700637,63.8404458555462,64.7159054177481
HRV,72.1704878048781,72.1853658536586,71.2414634146342,71.5224390243903,71.8034146341463,72.0843902439024,72.3653658536585,72.4951219512195,72.3170731707317,72.6419512195122,72.8078048780488,74.5129268292683,74.7173170731707,74.6139024390244,75.520243902439,75.2446341463415,75.8368292682927,75.7056097560976,75.9121951219512,76.1682926829268,76.4756097560976,76.7756097560976,77.1682926829268,77.5707317073171,77.7243902439024,77.2756097560976,77.9219512195122,77.7268292682927,77.919512195122,78.2243902439024,77.5243902439024,76.4243902439025,77.5756097560976,78.4731707317073
HTI,53.215,53.524,54.041,54.478,54.731,55.582,56.111,56.675,57.137,57.692,58.175,58.591,59.041,59.44,58.517,60.318,60.74,61.09,61.28,61.694,45.577,61.581,62.273,62.624,62.969,63.224,63.325,63.832,64.077,64.328,63.773,62.613,63.948,64.936
HUN,69.3156097560976,69.3770731707317,69.1170731707317,69.1012195121951,69.469756097561,69.7917073170732,70.3287804878049,70.7024390243902,70.5578048780488,70.6770731707317,71.2463414634146,72.2487804878049,72.3487804878049,72.3,72.6487804878049,72.6487804878049,73.0975609756098,73.1512195121951,73.7024390243903,73.9048780487805,74.2073170731707,74.8585365853659,75.0634146341463,75.5658536585366,75.7634146341463,75.5682926829269,76.0634146341464,75.8170731707317,76.0658536585366,76.3195121951219,75.419512195122,74.0658536585366,75.8682926829268,76.7707317073171
IBD,65.1082721278043,65.475124648066,65.7241729370535,65.9754422728565,66.2560726849176,66.6322482807213,67.025304422088,67.3967409138273,67.7244400733993,67.9673264507647,68.2869649318369,68.5847135093888,68.9043764886684,69.1727555942431,69.3984001306866,69.8265165341661,70.1501236836392,70.5142450680001,70.7624457262186,71.1602132108325,71.5021795019761,71.8270333930904,72.1637222960649,72.4634418369101,72.751096616606,73.0330191420732,73.259443703247,73.4860165794436,73.7952368045971,74.0315931724484,73.29542288776,71.974522937271,74.251561351988,74.5209699459191
IBT,62.7727156569464,62.9912175771441,63.2540565147511,63.5028596610079,63.7265377770187,64.0771855534073,64.3993357360812,64.7324295297551,65.0005906888447,65.2873896859755,65.6560955300551,65.9667602590208,66.2936838191504,66.5869021191877,66.8238305316927,67.2247322340305,67.6014865733253,67.9660838410754,68.1835059010945,68.5871126679736,68.9258375211718,69.2348841118727,69.5733667063985,69.8687516644892,70.1205938524779,70.3718991784647,70.6142743615375,70.8311670216616,71.153328289214,71.3942743859044,70.7491565630532,69.6682599282971,71.6779222363782,72.0008209186498
IDA,53.550822219854,53.275158063582,53.6971972180985,54.0520448793209,54.173904110681,54.544271174775,54.7212375791123,55.0295923674161,55.1971351030879,55.7547601237497,56.4098803153362,56.8791258172766,57.3481910581843,57.8417555845873,58.2271418788221,58.6482754700347,59.3120963721437,59.7939889113586,60.0248104703622,60.5539493023703,60.9876114032049,61.348574321013,61.7824167764851,62.1411087728605,62.3668503818576,62.6135498483383,62.9919508459629,63.2736954244909,63.7309311828708,64.0885399952044,63.8022749850664,63.4773799318061,64.8822902939527,65.4535223135408
IDB,54.9664973426319,54.8353887000916,54.783650974874,54.7603761029954,54.6642328964789,54.6459046354829,54.6170968700042,54.6534354528845,54.8967990190859,55.2249658950202,55.5992722966425,55.889906446422,56.270235525387,56.6359126305936,57.0294559998555,56.9989286118874,57.7016203087693,58.0600906051007,58.4143046583873,58.7507843707772,59.0515129063523,59.364406133511,59.6305637403653,59.8685731055257,60.0998681978251,60.2944946354402,60.5761664527178,60.818392907263,61.0740542759518,61.3259973798573,60.8180066140619,60.876535738179,62.1288641416852,62.4621643327349
IDN,63.249,63.703,64.182,64.851,65.041,65.263,65.465,65.774,65.942,66.001,66.292,66.583,66.954,67.134,65.521,67.531,67.664,67.914,68.085,68.267,68.364,68.629,68.862,69.064,69.292,69.52,69.733,69.953,70.08,70.349,68.817,67.452,70.925,71.146
IDX,52.8110363134941,52.454920917003,53.1246738191992,53.6787258942408,53.9153060697348,54.490602164179,54.7763219003229,55.2289168313016,55.3565941995343,56.0365065691912,56.8420457445975,57.4081990552557,57.9253421659891,58.4878744013921,58.8702110305568,59.5354492161524,60.1795704128967,60.7306068061325,60.8979431123566,61.5349297450613,62.0443451288407,62.4337521235987,62.9600748198823,63.3857727829593,63.6082110225495,63.8821179927396,64.3101407903027,64.6098588988294,65.172890099339,65.5828691146811,65.411479068422,64.8764634139942,66.3600605315493,67.0538318903115
IMN,71.8,72.183,72.544,72.822,73.14,73.371,73.634,73.9,74.204,74.469,74.842,75.289,75.785,76.319,76.876,77.453,77.971,78.451,78.899,79.303,79.613,79.836,80.007,80.12,80.199,80.267,80.391,80.506,80.614,80.74,80.591,80.42,80.956,80.999
IND,58.618,59.032,59.445,59.823,60.237,60.63,61.027,61.439,61.852,62.284,62.749,63.158,63.649,64.086,64.484,64.939,65.373,65.803,66.247,66.7,67.162,67.623,68.076,68.499,68.932,69.326,69.709,70.068,70.415,70.746,70.156,67.282,71.698,72.003
INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,74.8460731707317,75.025,75.4150975609756,75.2921951219512,75.7866341463415,75.4693170731707,75.8317073170732,75.9853658536585,76.1804878048781,76.0829268292683,76.5365853658537,77.1341463414634,77.6341463414634,78.1390243902439,78.5390243902439,78.9439024390244,79.2414634146342,79.6414634146341,80.0951219512195,80.190243902439,80.7439024390244,80.7463414634146,80.8463414634146,80.9487804878049,81.3487804878049,81.4536585365854,81.6536585365854,82.1560975609756,82.2048780487805,82.7024390243903,82.4560975609756,82.2536585365854,82.509756097561,82.8609756097561
IRN,64.066,66.233,66.653,67.037,67.49,67.904,68.328,68.649,69.214,69.686,70.166,70.619,71.112,70.464,72.04,72.446,72.895,73.299,73.683,74.041,74.39,74.721,75.039,75.349,75.635,75.907,76.155,76.396,76.621,76.855,74.141,73.752,76.799,77.654
IRQ,57.587,61.338,65.344,65.31,65.027,64.761,64.618,64.241,64.405,64.532,64.86,65.292,65.724,64.834,64.634,64.899,64.029,64.428,66.465,67.834,68.092,68.435,68.827,69.047,69.679,69.977,68.683,69.788,71.116,71.245,69.651,70.704,72.037,72.324
ISL,78.0363414634146,77.9919512195122,78.760243902439,78.9346341463415,79.2470731707317,77.9843902439024,78.7778048780488,78.8853658536585,79.6024390243903,79.3512195121951,79.6536585365854,80.690243902439,80.5024390243903,80.9634146341464,80.9975609756098,81.5024390243902,81.1585365853659,81.4536585365854,81.609756097561,81.7512195121951,81.8975609756097,82.3585365853659,82.9170731707317,82.0609756097561,82.8609756097561,82.4682926829268,82.2048780487805,82.6609756097561,82.8609756097561,83.1634146341463,83.0634146341463,83.1658536585366,82.119512195122,82.6073170731707
ISR,76.6073170731707,76.7585365853659,76.5048780487805,77.1536585365854,77.4024390243903,77.4512195121951,78.1048780487805,78.0,78.1487804878049,78.6585365853659,78.9536585365854,79.4073170731707,79.4512195121951,79.6487804878049,80.1463414634146,80.1512195121951,80.5536585365854,80.5048780487805,80.9512195121951,81.4048780487805,81.6024390243903,81.6560975609756,81.7048780487805,82.0560975609756,82.1536585365854,82.0512195121951,82.4073170731707,82.5512195121951,82.8024390243903,82.8048780487805,82.6487804878049,82.5,82.7,83.1951219512195
ITA,76.9707317073171,77.0195121951219,77.419512195122,77.7219512195122,77.9219512195122,78.1707317073171,78.5219512195122,78.8243902439024,78.9756097560976,79.4243902439024,79.7780487804878,80.1268292682927,80.2292682926829,79.9829268292683,80.7804878048781,80.7829268292683,81.2829268292683,81.4341463414634,81.4853658536585,81.6365853658537,82.0365853658537,82.1878048780488,82.2390243902439,82.690243902439,83.090243902439,82.5439024390244,83.2439024390244,82.9463414634147,83.3463414634146,83.4975609756098,82.1951219512195,82.6463414634146,82.7,83.7
JAM,71.705,71.787,71.816,71.758,71.624,71.488,71.328,71.216,71.17,71.189,71.281,71.287,71.478,71.585,71.542,71.493,71.395,71.405,71.502,71.717,71.979,72.245,72.405,72.435,72.357,72.214,72.052,71.879,71.606,71.532,71.452,69.085,71.481,71.479
JOR,70.094,70.24,70.4,70.568,70.738,70.915,71.105,71.324,71.521,71.737,71.926,72.141,72.359,72.585,72.788,72.977,73.225,73.407,73.563,73.707,73.797,73.929,74.087,74.282,74.606,75.06,75.55,76.071,76.491,76.865,75.583,74.204,77.088,77.814
JPN,78.8370731707317,79.0368292682927,79.080243902439,79.3036585365854,79.6968292682927,79.5360975609756,80.219756097561,80.4241463414634,80.5014634146342,80.4609756097561,81.0760975609756,81.4163414634146,81.6907317073171,81.76,82.030243902439,81.9551219512195,82.3219512195122,82.5070731707317,82.5875609756098,82.9314634146342,82.8426829268293,82.5912195121951,83.0960975609756,83.3319512195122,83.5878048780488,83.7939024390244,83.9848780487805,84.099756097561,84.2109756097561,84.3563414634146,84.56,84.4456097560976,83.9963414634146,84.0412195121951
KAZ,65.701,65.379,64.978,64.538,64.108,63.717,63.455,63.318,63.349,63.528,63.793,64.108,64.441,64.753,65.04,65.356,65.722,66.18,66.759,67.46,68.257,69.108,69.939,70.719,71.415,72.024,72.549,72.996,73.369,73.658,71.195,70.131,73.503,74.402
KEN,58.334,57.826,57.095,56.668,56.101,55.856,55.575,55.478,55.568,55.866,56.084,56.501,56.759,57.369,57.947,58.51,59.059,59.407,59.955,60.483,60.915,61.283,61.537,61.729,61.99,62.279,62.526,62.725,62.825,62.939,61.596,61.225,63.549,63.646
KGZ,68.2975609756098,68.5512195121951,68.1024390243903,67.1926829268293,66.0390243902439,65.790243902439,66.5439024390244,66.8926829268293,67.0512195121951,68.6560975609756,68.5585365853659,68.7073170731707,68.1560975609756,68.2560975609756,68.1536585365854,67.9560975609756,67.6951219512195,67.8951219512195,68.4512195121951,69.1024390243903,69.3,69.6024390243903,70.0024390243902,70.2024390243902,70.4024390243902,70.6512195121951,70.9512195121951,71.2,71.4,71.6,71.8,71.9,72.0487804878049,72.2487804878049
KHM,55.205,55.582,55.747,56.036,56.221,56.562,56.832,57.266,57.859,58.611,59.491,60.457,61.395,62.345,63.256,64.113,64.886,65.549,66.147,66.747,67.311,67.869,68.371,68.755,69.117,69.398,69.635,69.842,69.993,70.127,70.059,69.301,70.528,70.668
KIR,61.018,61.502,61.968,62.406,62.797,63.146,63.47,63.797,64.1,64.393,64.674,64.918,65.123,65.287,65.416,65.517,65.601,65.677,65.746,65.808,65.859,65.896,65.908,65.898,65.869,65.831,65.799,65.787,65.807,65.866,65.205,64.148,66.269,66.473
KNA,65.641,65.958,66.339,66.708,67.002,67.23,67.488,67.811,67.891,68.725,69.249,69.767,70.194,70.614,70.92,71.151,71.356,71.437,71.479,71.488,71.452,71.4,71.362,71.29,71.228,71.211,71.227,71.284,71.336,71.54,71.181,69.271,70.313,72.145
KOR,71.5975609756098,72.0463414634146,72.4975609756098,72.9975609756098,73.3975609756098,73.7,74.1512195121951,74.6024390243903,75.0048780487805,75.409756097561,75.909756097561,76.4121951219512,76.7658536585366,77.2146341463415,77.6658536585366,78.1682926829268,78.6682926829268,79.119512195122,79.5170731707317,79.9682926829268,80.1170731707317,80.5682926829269,80.819512195122,81.2707317073171,81.7219512195122,82.0243902439024,82.2756097560976,82.6268292682927,82.6268292682927,83.2268292682927,83.4268292682927,83.5268292682927,82.6804878048781,83.4292682926829
KWT,73.4171463414634,73.907243902439,76.0023902439025,76.0514878048781,76.0328292682927,75.979756097561,75.9250487804878,75.9071463414634,75.9642926829269,76.0779512195122,76.2258780487805,76.3843414634146,76.5316341463415,76.6445609756098,76.7276829268293,76.8007804878049,76.8876829268293,77.0101707317073,77.1890487804878,77.4333658536585,77.7262195121951,78.052243902439,78.3950243902439,78.7418048780488,79.0803414634146,79.3765609756098,79.6775853658537,79.9160731707317,80.1063658536585,81.969756097561,78.7609756097561,78.7365853658537,80.5878048780488,83.1878048780488
LAC,66.9351736338698,67.2530634818704,67.5446632872932,67.8985963242144,68.3098931358531,68.706561711829,69.1059979436183,69.497863506249,69.7034089130366,70.1327577977726,70.4525183195819,70.8143276248888,71.1603768802393,71.5477623914144,71.8563258844043,72.2293807081161,72.5238653235671,72.7478219327265,73.0004008102304,73.1845433768983,73.1190309784384,73.6885627028693,73.9499064237775,74.169347496487,74.3770523065952,74.5553955667316,74.5306460760941,74.7006534427421,74.8906731016397,75.0513524613511,72.8759217271338,71.4377016432982,74.4897262626476,75.4986013301866
LAO,54.035,54.7,55.098,55.583,55.81,56.344,56.821,57.302,57.549,57.866,58.317,58.887,59.302,59.643,60.08,60.688,61.074,61.694,62.248,63.023,63.69,64.505,65.126,65.723,66.35,66.688,67.014,67.345,67.594,67.911,68.339,67.807,68.715,68.964
LBN,65.479,70.865,71.169,71.559,72.03,72.383,72.614,72.94,73.201,73.513,73.895,74.354,74.836,75.275,75.693,76.074,75.677,76.732,76.956,77.262,77.529,77.768,77.941,78.037,78.148,78.275,78.306,78.192,78.263,78.208,76.299,73.65,78.003,77.817
LBR,37.644,43.575,43.566,43.022,42.621,44.573,44.945,48.302,49.367,50.412,51.852,53.109,54.061,53.045,55.949,56.765,57.495,58.147,58.675,59.106,59.358,59.486,59.785,59.992,59.21,59.248,60.483,60.777,60.999,61.232,61.267,61.166,61.934,62.163
LBY,69.312,69.635,69.974,70.247,70.472,70.641,70.736,70.72,70.657,70.601,70.542,70.653,70.788,70.996,71.21,71.439,71.632,71.788,71.936,72.071,72.196,69.95,72.188,72.339,71.3,71.644,71.799,72.721,73.151,72.941,72.388,72.062,74.462,69.339
LCA,70.008,70.309,70.734,71.05,71.076,71.172,70.963,70.778,70.68,70.692,70.779,71.367,71.707,72.188,72.453,72.544,72.794,72.86,72.963,72.946,72.768,72.962,72.86,72.687,72.676,72.932,72.552,72.522,72.655,72.249,72.308,69.119,72.67,72.697
LCN,67.5066051855487,67.8238040154633,68.0909397835243,68.4262943768375,68.8002934223806,69.1860038199173,69.5658524577749,69.9622221194511,70.1597429021998,70.5489161767663,70.8691414957334,71.1505464911298,71.5629004971875,71.878308455923,72.203823196463,72.5638143751286,72.8332266680253,73.0593298775944,73.2561404095911,73.4422623291815,73.4093227755616,73.9248923022491,74.1643943654901,74.3809772735109,74.5608348669826,74.7432221893097,74.6774848833781,74.8318087892113,75.052717198381,75.2042598654921,73.188934023043,71.8141668022872,74.647198943632,75.6435293327332
LDC,51.0409315684592,50.6696418644451,51.3935561434555,52.0077465493446,52.2588917024132,52.9421810957054,53.2495668195078,53.7265829323552,53.8865853286564,54.5656191420807,55.4008039613482,55.985066997633,56.5341228566941,57.173230287028,57.7099347773222,58.3085503350914,59.0152207929191,59.6121198122483,59.8118011251717,60.5724237098988,61.0408922197593,61.5004569048315,62.2254392368731,62.7233526127091,62.9592572959739,63.3049002618176,63.7237270680356,64.0339755156235,64.6022757660127,64.9724534415541,64.8323585417323,64.267342334044,65.7631857632163,66.5161002597788
LIC,51.2860421889945,50.9584366212897,51.0972350813565,51.9563551224084,51.9737964418179,52.0595113096406,52.1285765063044,52.5468441337198,52.3246132997424,53.3037969994398,54.143054419106,54.6681038847802,55.121256271447,56.2235112162145,56.6527593859072,57.1918932752725,57.9403344764781,58.5118801084062,59.0060258681142,59.1916649819035,59.9256637801227,59.8651146290921,60.4345555796009,60.8656156397362,60.8378194343705,60.9921347017928,61.4016938292427,61.5795083857409,62.3399876414984,62.7974465200669,62.8180995019214,62.3799887227483,63.4583102800447,64.5178957936853
LIE,78.3315365853659,78.4712926829268,78.4636585365854,78.2707073170732,78.4219512195122,77.390243902439,76.8365853658537,76.0463414634146,77.7463414634146,79.109756097561,76.8268292682927,79.2756097560976,79.6365853658537,79.9609756097561,81.7707317073171,80.6682926829268,80.9487804878049,81.2951219512195,82.6829268292683,81.5,81.8414634146342,81.7926829268293,82.3829268292683,82.2609756097561,82.0731707317073,82.6560975609756,82.2585365853659,83.7463414634147,83.0414634146342,84.1609756097561,81.6585365853659,84.4024390243902,84.1219512195122,84.8414634146342
LKA,69.239,69.131,69.619,70.049,70.211,69.746,69.841,69.934,70.134,70.427,71.179,71.804,72.271,72.442,68.022,73.073,72.825,72.983,72.556,70.298,74.463,74.74,75.187,75.546,75.757,75.99,76.136,76.239,76.485,76.698,76.928,76.278,77.3,77.483
LMC,58.3559258376725,58.5024727525332,58.9471958898584,59.2340573917332,59.5532097528184,59.8791740636161,60.1997533105934,60.5372442138196,60.8895458376279,61.3145499505144,61.746407213603,62.1266977569066,62.5595171567778,62.9752203112398,63.3016675345135,63.674503524779,64.1041811702886,64.487267240754,64.7365443618488,65.2095484182311,65.554398103155,65.9915065219331,66.3602661185582,66.6966580151048,67.0394397674063,67.3495071977304,67.679193904199,67.9952915350318,68.2810033644819,68.5574256254118,68.040356336938,66.3662902978306,69.3010946755529,69.5963746571515
LMY,62.5801898263738,62.8225536510724,63.160106196851,63.4889847270539,63.7443032826965,64.0593152446134,64.3607502518944,64.6819729663626,64.9465061435906,65.29043575261,65.6715036495209,66.002452063376,66.341441445276,66.6914030649656,66.9104722374852,67.3229974285212,67.673388627965,68.01744363595,68.2255321106624,68.6163517954892,68.9547877376437,69.2434633728345,69.5823305784091,69.8690988867702,70.119687558713,70.367705276385,70.6061841961247,70.8082905151177,71.1345010717806,71.3698556147386,70.7486800091755,69.6717843895896,71.6852818823469,71.9740048771462
LSO,59.317,59.061,58.638,58.06,57.288,56.368,55.136,53.733,52.029,50.385,48.783,47.153,45.95,44.921,44.039,43.611,43.182,43.66,44.304,45.055,46.045,46.93,48.235,49.547,50.786,51.83,52.908,53.874,54.638,55.249,55.133,54.209,56.812,57.375
LTE,68.2431140554747,68.5532049716302,68.770129876965,68.9612707737103,69.2040561673047,69.5210327599019,69.9942023811355,70.4035763536864,70.769457575003,70.9988624371719,71.2853076947069,71.6274933298313,71.9275718160017,72.3420403334068,72.622308504374,73.007214154553,73.3817363374868,73.7749281005029,73.9252633570755,74.3481601286124,74.7108209347901,74.9999962879426,75.2994149155161,75.5791334287754,75.8241028179947,76.0763839787839,76.293092854666,76.4176788737102,76.7784257230861,76.9982668440355,76.6937147799405,76.306088329774,76.9545802485126,77.130120543495
LTU,71.1607317073171,70.3641463414634,70.2343902439025,68.9104878048781,68.530243902439,69.0063414634147,70.1080487804878,70.9090243902439,71.219512195122,71.5707317073171,72.0195121951219,71.6585365853659,71.7609756097561,72.0609756097561,71.9609756097561,71.2536585365854,71.0560975609756,70.9,71.8121951219512,72.9146341463415,73.2682926829268,73.5634146341464,73.8634146341464,73.9146341463415,74.5170731707317,74.3219512195122,74.6707317073171,75.4804878048781,75.6804878048781,76.2829268292683,75.0292682926829,74.0365853658537,75.6439024390244,76.9878048780488
LUX,74.7754878048781,75.4634146341463,75.7707317073171,75.7121951219512,76.3707317073171,76.5121951219512,76.519512195122,76.880487804878,77.0170731707317,77.7707317073171,77.8731707317073,77.8243902439025,77.9658536585366,77.7268292682927,79.1219512195122,79.4317073170732,79.2878048780488,79.3829268292683,80.5390243902439,80.6365853658537,80.6317073170732,80.9878048780488,81.3926829268293,81.8,82.2292682926829,82.2926829268293,82.6853658536585,82.0951219512195,82.2951219512195,82.6390243902439,82.1439024390244,82.5975609756098,82.9463414634147,83.3585365853659
LVA,69.2731707317073,69.0324390243903,68.3960975609756,66.7226829268293,65.6643902439025,66.3912195121951,68.7765853658537,69.3492682926829,69.0121951219512,69.7429268292683,70.3146341463415,70.7609756097561,70.9609756097561,71.2658536585366,72.0268292682927,71.3560975609756,70.8658536585366,71.019512195122,72.419512195122,73.0804878048781,73.4829268292683,73.5756097560976,73.7780487804878,73.9829268292683,74.1243902439024,74.4804878048781,74.580487804878,74.6292682926829,74.7829268292683,75.3878048780488,75.1853658536585,72.9804878048781,74.2780487804878,75.6780487804878
MAC,76.3986829268293,76.4601219512195,76.8933170731707,77.3012682926829,77.2664878048781,76.7585365853659,77.5439024390244,77.6463414634146,78.2463414634146,78.9951219512195,80.1829268292683,80.5878048780488,80.9463414634146,81.0439024390244,80.9926829268293,81.3414634146341,81.7292682926829,81.7292682926829,82.0268292682927,82.1756097560976,82.2731707317073,82.4707317073171,82.4707317073171,82.7219512195122,83.0219512195122,83.2243902439024,83.2756097560976,83.5268292682927,83.6780487804878,83.9292682926829,84.1292682926829,83.7292682926829,83.0804878048781,83.1804878048781
MAF,74.565,74.925,75.15,75.349,75.533,75.714,75.885,76.105,76.338,76.565,76.793,77.009,77.219,77.419,77.612,77.802,77.989,78.16,78.326,78.513,78.752,79.016,79.302,79.528,79.727,79.829,79.885,78.762,80.029,80.078,80.085,80.206,80.236,80.224
MAR,62.396,62.919,63.388,63.868,64.346,64.725,65.226,65.616,66.008,66.404,66.794,67.2,67.582,67.958,68.272,68.748,69.157,69.62,70.051,70.454,70.821,71.263,71.674,72.117,72.522,72.894,73.228,73.608,73.946,74.245,73.133,73.385,75.161,75.313
MCO,79.436,79.749,80.065,80.365,80.654,80.902,81.133,81.358,81.605,81.826,82.121,82.485,83.055,83.613,84.151,84.34,84.194,83.903,83.827,84.187,84.644,85.01,85.045,85.056,85.093,85.323,85.63,85.878,86.084,86.151,86.089,85.113,85.746,86.372
MDA,67.92,67.554,66.749,66.66,66.319,66.218,66.248,66.484,66.84,67.205,67.462,67.672,67.793,67.9,68.017,68.197,68.423,68.674,69.0,69.406,69.876,70.173,70.344,70.291,70.241,70.118,70.179,70.375,70.236,70.181,69.914,68.991,71.546,71.198
MDG,52.14,52.555,52.946,53.733,54.247,54.845,55.477,56.127,56.803,57.434,57.974,58.674,59.17,59.693,60.168,60.664,61.14,61.533,61.992,62.304,62.597,62.86,63.007,63.161,63.261,63.362,63.431,63.433,63.491,63.504,62.706,62.516,63.068,63.632
MDV,63.148,63.911,64.664,65.434,66.197,66.962,67.734,68.517,69.303,70.157,70.892,71.659,72.36,73.263,73.008,74.785,75.256,75.711,75.999,76.371,76.756,77.141,77.512,77.847,78.187,78.607,78.913,79.228,79.433,79.707,78.713,78.052,80.76,81.041
MEA,62.4064340378254,63.1853756813512,63.6456887458733,64.0085648294676,64.1689718038005,64.4488985183879,64.7646967701053,65.0220554619783,65.3905262967863,65.8481545626508,66.2225138150545,66.597196122581,66.9641479857025,67.083794061249,67.5318434649336,67.529947021124,68.0590796974229,68.346588319376,68.7041650814368,68.9987213130448,69.2105446964534,69.3940300698411,69.4551250054337,69.7083402537461,69.9898830097692,70.1511049169228,70.4289278068118,70.7097575308251,70.9403213532696,71.2438695042576,69.9110789555644,69.7113193479505,71.6918319737772,72.0839412410497
